Popularity,Unique_ID,Name,Genre,Country,Song_Name,Timestamp,Views,Comments,Likes,Followers
1717.0,3,3,3,3,3,3,3,3,3,3
1718.0,1,1,1,1,1,1,1,1,1,1
1719.0,3,3,3,3,3,3,3,3,3,3
1720.0,2,2,2,2,2,2,2,2,2,2
1721.0,4,4,4,4,4,4,4,4,4,4
1722.0,1,1,1,1,1,1,1,1,1,1
1723.0,4,4,4,4,4,4,4,4,4,4
1724.0,4,4,4,4,4,4,4,4,4,4
1725.0,4,4,4,4,4,4,4,4,4,4
1726.0,3,3,3,3,3,3,3,3,3,3
1727.0,7,7,7,7,7,7,7,7,7,7
1728.0,3,3,3,3,3,3,3,3,3,3
1729.0,6,6,6,6,6,6,6,6,6,6
1730.0,2,2,2,2,2,2,2,2,2,2
1731.0,2,2,2,2,2,2,2,2,2,2
1732.0,7,7,7,7,7,7,7,7,7,7
1733.0,1,1,1,1,1,1,1,1,1,1
1734.0,1,1,1,1,1,1,1,1,1,1
1735.0,4,4,4,4,4,4,4,4,4,4
1736.0,3,3,3,3,3,3,3,3,3,3
1737.0,6,6,6,6,6,6,6,6,6,6
1738.0,4,4,4,4,4,4,4,4,4,4
1739.0,3,3,3,3,3,3,3,3,3,3
1740.0,2,2,2,2,2,2,2,2,2,2
1741.0,1,1,1,1,1,1,1,1,1,1
1742.0,2,2,2,2,2,2,2,2,2,2
1743.0,4,4,4,4,4,4,4,4,4,4
1744.0,7,7,7,7,7,7,7,7,7,7
1745.0,3,3,3,3,3,3,3,3,3,3
1746.0,5,5,5,5,5,5,5,5,5,5
1747.0,4,4,4,4,4,4,4,4,4,4
1748.0,3,3,3,3,3,3,3,3,3,3
1749.0,3,3,3,3,3,3,3,3,3,3
1750.0,2,2,2,2,2,2,2,2,2,2
1751.0,3,3,3,3,3,3,3,3,3,3
1752.0,4,4,4,4,4,4,4,4,4,4
1753.0,8,8,8,8,8,8,8,8,8,8
1754.0,1,1,1,1,1,1,1,1,1,1
1756.0,2,2,2,2,2,2,2,2,2,2
1757.0,1,1,1,1,1,1,1,1,1,1
1758.0,8,8,8,8,8,8,8,8,8,8
1759.0,3,3,3,3,3,3,3,3,3,3
1760.0,3,3,3,3,3,3,3,3,3,3
1761.0,7,7,7,7,7,7,7,7,7,7
1762.0,2,2,2,2,2,2,2,2,2,2
1764.0,5,5,5,5,5,5,5,5,5,5
1765.0,3,3,3,3,3,3,3,3,3,3
1767.0,2,2,2,2,2,2,2,2,2,2
1768.0,2,2,2,2,2,2,2,2,2,2
1769.0,5,5,5,5,5,5,5,5,5,5
1770.0,2,2,2,2,2,2,2,2,2,2
1771.0,5,5,5,5,5,5,5,5,5,5
1772.0,4,4,4,4,4,4,4,4,4,4
1773.0,6,6,6,6,6,6,6,6,6,6
1774.0,6,6,6,6,6,6,6,6,6,6
1775.0,5,5,5,5,5,5,5,5,5,5
1776.0,3,3,3,3,3,3,3,3,3,3
1777.0,1,1,1,1,1,1,1,1,1,1
1778.0,1,1,1,1,1,1,1,1,1,1
1779.0,1,1,1,1,1,1,1,1,1,1
1780.0,5,5,5,5,5,5,5,5,5,5
1781.0,3,3,3,3,3,3,3,3,3,3
1782.0,3,3,3,3,3,3,3,3,3,3
1783.0,6,6,6,6,6,6,6,6,6,6
1784.0,1,1,1,1,1,1,1,1,1,1
1785.0,1,1,1,1,1,1,1,1,1,1
1786.0,6,6,6,6,6,6,6,6,6,6
1787.0,6,6,6,6,6,6,6,6,6,6
1788.0,3,3,3,3,3,3,3,3,3,3
1789.0,2,2,2,2,2,2,2,2,2,2
1790.0,3,3,3,3,3,3,3,3,3,3
1791.0,2,2,2,2,2,2,2,2,2,2
1792.0,7,7,7,7,7,7,7,7,7,7
1793.0,4,4,4,4,4,4,4,4,4,4
1795.0,5,5,5,5,5,5,5,5,5,5
1796.0,2,2,2,2,2,2,2,2,2,2
1797.0,3,3,3,3,3,3,3,3,3,3
1798.0,8,8,8,8,8,8,8,8,8,8
1799.0,3,3,3,3,3,3,3,3,3,3
1800.0,3,3,3,3,3,3,3,3,3,3
1801.0,3,3,3,3,3,3,3,3,3,3
1802.0,2,2,2,2,2,2,2,2,2,2
1803.0,2,2,2,2,2,2,2,2,2,2
1804.0,2,2,2,2,2,2,2,2,2,2
1805.0,5,5,5,5,5,5,5,5,5,5
1806.0,3,3,3,3,3,3,3,3,3,3
1807.0,7,7,7,7,7,7,7,7,7,7
1808.0,3,3,3,3,3,3,3,3,3,3
1810.0,2,2,2,2,2,2,2,2,2,2
1811.0,2,2,2,2,2,2,2,2,2,2
1812.0,5,5,5,5,5,5,5,5,5,5
1813.0,2,2,2,2,2,2,2,2,2,2
1814.0,1,1,1,1,1,1,1,1,1,1
1815.0,4,4,4,4,4,4,4,4,4,4
1816.0,2,2,2,2,2,2,2,2,2,2
1817.0,1,1,1,1,1,1,1,1,1,1
1819.0,5,5,5,5,5,5,5,5,5,5
1820.0,5,5,5,5,5,5,5,5,5,5
1821.0,4,4,4,4,4,4,4,4,4,4
1822.0,5,5,5,5,5,5,5,5,5,5
1823.0,3,3,3,3,3,3,3,3,3,3
1824.0,1,1,1,1,1,1,1,1,1,1
1825.0,2,2,2,2,2,2,2,2,2,2
1826.0,1,1,1,1,1,1,1,1,1,1
1827.0,3,3,3,3,3,3,3,3,3,3
1828.0,2,2,2,2,2,2,2,2,2,2
1829.0,1,1,1,1,1,1,1,1,1,1
1830.0,3,3,3,3,3,3,3,3,3,3
1831.0,6,6,6,6,6,6,6,6,6,6
1832.0,4,4,4,4,4,4,4,4,4,4
1833.0,6,6,6,6,6,6,6,6,6,6
1834.0,4,4,4,4,4,4,4,4,4,4
1835.0,2,2,2,2,2,2,2,2,2,2
1837.0,1,1,1,1,1,1,1,1,1,1
1838.0,4,4,4,4,4,4,4,4,4,4
1839.0,4,4,4,4,4,4,4,4,4,4
1840.0,3,3,3,3,3,3,3,3,3,3
1841.0,7,7,7,7,7,7,7,7,7,7
1842.0,2,2,2,2,2,2,2,2,2,2
1843.0,3,3,3,3,3,3,3,3,3,3
1844.0,5,5,5,5,5,5,5,5,5,5
1845.0,1,1,1,1,1,1,1,1,1,1
1846.0,2,2,2,2,2,2,2,2,2,2
1847.0,6,6,6,6,6,6,6,6,6,6
1848.0,2,2,2,2,2,2,2,2,2,2
1849.0,5,5,5,5,5,5,5,5,5,5
1850.0,3,3,3,3,3,3,3,3,3,3
1851.0,1,1,1,1,1,1,1,1,1,1
1853.0,3,3,3,3,3,3,3,3,3,3
1854.0,6,6,6,6,6,6,6,6,6,6
1855.0,4,4,4,4,4,4,4,4,4,4
1856.0,3,3,3,3,3,3,3,3,3,3
1857.0,3,3,3,3,3,3,3,3,3,3
1858.0,3,3,3,3,3,3,3,3,3,3
1859.0,1,1,1,1,1,1,1,1,1,1
1860.0,4,4,4,4,4,4,4,4,4,4
1861.0,2,2,2,2,2,2,2,2,2,2
1862.0,4,4,4,4,4,4,4,4,4,4
1863.0,3,3,3,3,3,3,3,3,3,3
1864.0,4,4,4,4,4,4,4,4,4,4
1865.0,5,5,5,5,5,5,5,5,5,5
1866.0,4,4,4,4,4,4,4,4,4,4
1867.0,2,2,2,2,2,2,2,2,2,2
1868.0,1,1,1,1,1,1,1,1,1,1
1869.0,1,1,1,1,1,1,1,1,1,1
1870.0,2,2,2,2,2,2,2,2,2,2
1871.0,5,5,5,5,5,5,5,5,5,5
1872.0,3,3,3,3,3,3,3,3,3,3
1873.0,1,1,1,1,1,1,1,1,1,1
1874.0,4,4,4,4,4,4,4,4,4,4
1875.0,2,2,2,2,2,2,2,2,2,2
1876.0,3,3,3,3,3,3,3,3,3,3
1877.0,4,4,4,4,4,4,4,4,4,4
1878.0,5,5,5,5,5,5,5,5,5,5
1879.0,4,4,4,4,4,4,4,4,4,4
1880.0,1,1,1,1,1,1,1,1,1,1
1882.0,4,4,4,4,4,4,4,4,4,4
1883.0,3,3,3,3,3,3,3,3,3,3
1884.0,3,3,3,3,3,3,3,3,3,3
1885.0,5,5,5,5,5,5,5,5,5,5
1886.0,2,2,2,2,2,2,2,2,2,2
1887.0,5,5,5,5,5,5,5,5,5,5
1888.0,6,6,6,6,6,6,6,6,6,6
1889.0,3,3,3,3,3,3,3,3,3,3
1890.0,1,1,1,1,1,1,1,1,1,1
1891.0,2,2,2,2,2,2,2,2,2,2
1892.0,1,1,1,1,1,1,1,1,1,1
1893.0,1,1,1,1,1,1,1,1,1,1
1894.0,4,4,4,4,4,4,4,4,4,4
1895.0,2,2,2,2,2,2,2,2,2,2
1896.0,2,2,2,2,2,2,2,2,2,2
1897.0,1,1,1,1,1,1,1,1,1,1
1898.0,5,5,5,5,5,5,5,5,5,5
1899.0,4,4,4,4,4,4,4,4,4,4
1900.0,2,2,2,2,2,2,2,2,2,2
1901.0,4,4,4,4,4,4,4,4,4,4
1902.0,3,3,3,3,3,3,3,3,3,3
1903.0,3,3,3,3,3,3,3,3,3,3
1904.0,3,3,3,3,3,3,3,3,3,3
1905.0,4,4,4,4,4,4,4,4,4,4
1906.0,5,5,5,5,5,5,5,5,5,5
1907.0,5,5,5,5,5,5,5,5,5,5
1908.0,6,6,6,6,6,6,6,6,6,6
1909.0,2,2,2,2,2,2,2,2,2,2
1910.0,4,4,4,4,4,4,4,4,4,4
1911.0,3,3,3,3,3,3,3,3,3,3
1912.0,3,3,3,3,3,3,3,3,3,3
1913.0,3,3,3,3,3,3,3,3,3,3
1914.0,3,3,3,3,3,3,3,3,3,3
1915.0,3,3,3,3,3,3,3,3,3,3
1916.0,1,1,1,1,1,1,1,1,1,1
1917.0,5,5,5,5,5,5,5,5,5,5
1918.0,5,5,5,5,5,5,5,5,5,5
1919.0,2,2,2,2,2,2,2,2,2,2
1920.0,7,7,7,7,7,7,7,7,7,7
1921.0,3,3,3,3,3,3,3,3,3,3
1922.0,2,2,2,2,2,2,2,2,2,2
1923.0,7,7,7,7,7,7,7,7,7,7
1924.0,1,1,1,1,1,1,1,1,1,1
1925.0,4,4,4,4,4,4,4,4,4,4
1926.0,2,2,2,2,2,2,2,2,2,2
1927.0,5,5,5,5,5,5,5,5,5,5
1928.0,4,4,4,4,4,4,4,4,4,4
1929.0,4,4,4,4,4,4,4,4,4,4
1930.0,1,1,1,1,1,1,1,1,1,1
1931.0,1,1,1,1,1,1,1,1,1,1
1932.0,5,5,5,5,5,5,5,5,5,5
1933.0,2,2,2,2,2,2,2,2,2,2
1934.0,2,2,2,2,2,2,2,2,2,2
1935.0,2,2,2,2,2,2,2,2,2,2
1936.0,1,1,1,1,1,1,1,1,1,1
1937.0,3,3,3,3,3,3,3,3,3,3
1938.0,4,4,4,4,4,4,4,4,4,4
1939.0,4,4,4,4,4,4,4,4,4,4
1940.0,1,1,1,1,1,1,1,1,1,1
1942.0,1,1,1,1,1,1,1,1,1,1
1943.0,3,3,3,3,3,3,3,3,3,3
1944.0,1,1,1,1,1,1,1,1,1,1
1945.0,1,1,1,1,1,1,1,1,1,1
1946.0,2,2,2,2,2,2,2,2,2,2
1947.0,2,2,2,2,2,2,2,2,2,2
1948.0,3,3,3,3,3,3,3,3,3,3
1949.0,3,3,3,3,3,3,3,3,3,3
1950.0,3,3,3,3,3,3,3,3,3,3
1951.0,3,3,3,3,3,3,3,3,3,3
1952.0,1,1,1,1,1,1,1,1,1,1
1953.0,2,2,2,2,2,2,2,2,2,2
1954.0,2,2,2,2,2,2,2,2,2,2
1955.0,3,3,3,3,3,3,3,3,3,3
1956.0,3,3,3,3,3,3,3,3,3,3
1957.0,4,4,4,4,4,4,4,4,4,4
1958.0,3,3,3,3,3,3,3,3,3,3
1959.0,2,2,2,2,2,2,2,2,2,2
1960.0,6,6,6,6,6,6,6,6,6,6
1961.0,1,1,1,1,1,1,1,1,1,1
1962.0,3,3,3,3,3,3,3,3,3,3
1963.0,5,5,5,5,5,5,5,5,5,5
1964.0,3,3,3,3,3,3,3,3,3,3
1965.0,2,2,2,2,2,2,2,2,2,2
1966.0,5,5,5,5,5,5,5,5,5,5
1967.0,2,2,2,2,2,2,2,2,2,2
1968.0,3,3,3,3,3,3,3,3,3,3
1969.0,2,2,2,2,2,2,2,2,2,2
1970.0,2,2,2,2,2,2,2,2,2,2
1971.0,5,5,5,5,5,5,5,5,5,5
1972.0,4,4,4,4,4,4,4,4,4,4
1973.0,4,4,4,4,4,4,4,4,4,4
1974.0,2,2,2,2,2,2,2,2,2,2
1975.0,5,5,5,5,5,5,5,5,5,5
1976.0,3,3,3,3,3,3,3,3,3,3
1977.0,2,2,2,2,2,2,2,2,2,2
1978.0,4,4,4,4,4,4,4,4,4,4
1979.0,2,2,2,2,2,2,2,2,2,2
1980.0,1,1,1,1,1,1,1,1,1,1
1981.0,3,3,3,3,3,3,3,3,3,3
1982.0,4,4,4,4,4,4,4,4,4,4
1983.0,1,1,1,1,1,1,1,1,1,1
1984.0,3,3,3,3,3,3,3,3,3,3
1985.0,1,1,1,1,1,1,1,1,1,1
1986.0,2,2,2,2,2,2,2,2,2,2
1987.0,3,3,3,3,3,3,3,3,3,3
1988.0,3,3,3,3,3,3,3,3,3,3
1989.0,3,3,3,3,3,3,3,3,3,3
1990.0,4,4,4,4,4,4,4,4,4,4
1991.0,3,3,3,3,3,3,3,3,3,3
1992.0,2,2,2,2,2,2,2,2,2,2
1993.0,2,2,2,2,2,2,2,2,2,2
1994.0,3,3,3,3,3,3,3,3,3,3
1995.0,2,2,2,2,2,2,2,2,2,2
1996.0,3,3,3,3,3,3,3,3,3,3
1997.0,2,2,2,2,2,2,2,2,2,2
1998.0,1,1,1,1,1,1,1,1,1,1
1999.0,6,6,6,6,6,6,6,6,6,6
2000.0,2,2,2,2,2,2,2,2,2,2
2001.0,7,7,7,7,7,7,7,7,7,7
2002.0,4,4,4,4,4,4,4,4,4,4
2003.0,6,6,6,6,6,6,6,6,6,6
2004.0,2,2,2,2,2,2,2,2,2,2
2005.0,1,1,1,1,1,1,1,1,1,1
2006.0,3,3,3,3,3,3,3,3,3,3
2007.0,1,1,1,1,1,1,1,1,1,1
2008.0,3,3,3,3,3,3,3,3,3,3
2009.0,5,5,5,5,5,5,5,5,5,5
2010.0,4,4,4,4,4,4,4,4,4,4
2011.0,3,3,3,3,3,3,3,3,3,3
2012.0,4,4,4,4,4,4,4,4,4,4
2013.0,2,2,2,2,2,2,2,2,2,2
2014.0,1,1,1,1,1,1,1,1,1,1
2016.0,4,4,4,4,4,4,4,4,4,4
2017.0,2,2,2,2,2,2,2,2,2,2
2018.0,4,4,4,4,4,4,4,4,4,4
2020.0,1,1,1,1,1,1,1,1,1,1
2021.0,4,4,4,4,4,4,4,4,4,4
2022.0,1,1,1,1,1,1,1,1,1,1
2023.0,1,1,1,1,1,1,1,1,1,1
2025.0,2,2,2,2,2,2,2,2,2,2
2026.0,1,1,1,1,1,1,1,1,1,1
2027.0,1,1,1,1,1,1,1,1,1,1
2028.0,2,2,2,2,2,2,2,2,2,2
2029.0,2,2,2,2,2,2,2,2,2,2
2030.0,2,2,2,2,2,2,2,2,2,2
2031.0,5,5,5,5,5,5,5,5,5,5
2032.0,5,5,5,5,5,5,5,5,5,5
2033.0,5,5,5,5,5,5,5,5,5,5
2034.0,3,3,3,3,3,3,3,3,3,3
2035.0,5,5,5,5,5,5,5,5,5,5
2036.0,2,2,2,2,2,2,2,2,2,2
2038.0,1,1,1,1,1,1,1,1,1,1
2040.0,2,2,2,2,2,2,2,2,2,2
2041.0,4,4,4,4,4,4,4,4,4,4
2042.0,7,7,7,7,7,7,7,7,7,7
2043.0,3,3,3,3,3,3,3,3,3,3
2044.0,3,3,3,3,3,3,3,3,3,3
2046.0,3,3,3,3,3,3,3,3,3,3
2047.0,2,2,2,2,2,2,2,2,2,2
2049.0,6,6,6,6,6,6,6,6,6,6
2050.0,8,8,8,8,8,8,8,8,8,8
2051.0,4,4,4,4,4,4,4,4,4,4
2052.0,2,2,2,2,2,2,2,2,2,2
2053.0,2,2,2,2,2,2,2,2,2,2
2054.0,3,3,3,3,3,3,3,3,3,3
2055.0,4,4,4,4,4,4,4,4,4,4
2056.0,3,3,3,3,3,3,3,3,3,3
2057.0,3,3,3,3,3,3,3,3,3,3
2058.0,2,2,2,2,2,2,2,2,2,2
2059.0,2,2,2,2,2,2,2,2,2,2
2060.0,3,3,3,3,3,3,3,3,3,3
2061.0,3,3,3,3,3,3,3,3,3,3
2062.0,6,6,6,6,6,6,6,6,6,6
2063.0,4,4,4,4,4,4,4,4,4,4
2065.0,4,4,4,4,4,4,4,4,4,4
2067.0,2,2,2,2,2,2,2,2,2,2
2068.0,2,2,2,2,2,2,2,2,2,2
2069.0,1,1,1,1,1,1,1,1,1,1
2070.0,1,1,1,1,1,1,1,1,1,1
2071.0,5,5,5,5,5,5,5,5,5,5
2072.0,2,2,2,2,2,2,2,2,2,2
2073.0,2,2,2,2,2,2,2,2,2,2
2074.0,2,2,2,2,2,2,2,2,2,2
2075.0,3,3,3,3,3,3,3,3,3,3
2076.0,1,1,1,1,1,1,1,1,1,1
2077.0,3,3,3,3,3,3,3,3,3,3
2078.0,2,2,2,2,2,2,2,2,2,2
2079.0,1,1,1,1,1,1,1,1,1,1
2080.0,6,6,6,6,6,6,6,6,6,6
2081.0,1,1,1,1,1,1,1,1,1,1
2083.0,3,3,3,3,3,3,3,3,3,3
2084.0,1,1,1,1,1,1,1,1,1,1
2085.0,2,2,2,2,2,2,2,2,2,2
2086.0,2,2,2,2,2,2,2,2,2,2
2087.0,2,2,2,2,2,2,2,2,2,2
2088.0,2,2,2,2,2,2,2,2,2,2
2089.0,2,2,2,2,2,2,2,2,2,2
2090.0,5,5,5,5,5,5,5,5,5,5
2091.0,2,2,2,2,2,2,2,2,2,2
2092.0,2,2,2,2,2,2,2,2,2,2
2093.0,2,2,2,2,2,2,2,2,2,2
2094.0,4,4,4,4,4,4,4,4,4,4
2095.0,1,1,1,1,1,1,1,1,1,1
2096.0,6,6,6,6,6,6,6,6,6,6
2097.0,3,3,3,3,3,3,3,3,3,3
2098.0,4,4,4,4,4,4,4,4,4,4
2099.0,1,1,1,1,1,1,1,1,1,1
2100.0,3,3,3,3,3,3,3,3,3,3
2101.0,5,5,5,5,5,5,5,5,5,5
2102.0,5,5,5,5,5,5,5,5,5,5
2103.0,5,5,5,5,5,5,5,5,5,5
2104.0,3,3,3,3,3,3,3,3,3,3
2106.0,6,6,6,6,6,6,6,6,6,6
2107.0,3,3,3,3,3,3,3,3,3,3
2108.0,2,2,2,2,2,2,2,2,2,2
2109.0,1,1,1,1,1,1,1,1,1,1
2110.0,3,3,3,3,3,3,3,3,3,3
2111.0,2,2,2,2,2,2,2,2,2,2
2112.0,4,4,4,4,4,4,4,4,4,4
2113.0,4,4,4,4,4,4,4,4,4,4
2114.0,7,7,7,7,7,7,7,7,7,7
2115.0,2,2,2,2,2,2,2,2,2,2
2116.0,3,3,3,3,3,3,3,3,3,3
2117.0,7,7,7,7,7,7,7,7,7,7
2118.0,4,4,4,4,4,4,4,4,4,4
2119.0,4,4,4,4,4,4,4,4,4,4
2120.0,2,2,2,2,2,2,2,2,2,2
2121.0,3,3,3,3,3,3,3,3,3,3
2122.0,4,4,4,4,4,4,4,4,4,4
2123.0,3,3,3,3,3,3,3,3,3,3
2124.0,2,2,2,2,2,2,2,2,2,2
2125.0,4,4,4,4,4,4,4,4,4,4
2126.0,3,3,3,3,3,3,3,3,3,3
2127.0,3,3,3,3,3,3,3,3,3,3
2128.0,4,4,4,4,4,4,4,4,4,4
2129.0,1,1,1,1,1,1,1,1,1,1
2130.0,2,2,2,2,2,2,2,2,2,2
2131.0,5,5,5,5,5,5,5,5,5,5
2132.0,1,1,1,1,1,1,1,1,1,1
2133.0,2,2,2,2,2,2,2,2,2,2
2134.0,3,3,3,3,3,3,3,3,3,3
2135.0,6,6,6,6,6,6,6,6,6,6
2137.0,3,3,3,3,3,3,3,3,3,3
2138.0,2,2,2,2,2,2,2,2,2,2
2139.0,5,5,5,5,5,5,5,5,5,5
2140.0,4,4,4,4,4,4,4,4,4,4
2141.0,1,1,1,1,1,1,1,1,1,1
2142.0,4,4,4,4,4,4,4,4,4,4
2143.0,4,4,4,4,4,4,4,4,4,4
2144.0,1,1,1,1,1,1,1,1,1,1
2145.0,5,5,5,5,5,5,5,5,5,5
2146.0,4,4,4,4,4,4,4,4,4,4
2147.0,4,4,4,4,4,4,4,4,4,4
2148.0,2,2,2,2,2,2,2,2,2,2
2149.0,3,3,3,3,3,3,3,3,3,3
2150.0,2,2,2,2,2,2,2,2,2,2
2151.0,4,4,4,4,4,4,4,4,4,4
2152.0,2,2,2,2,2,2,2,2,2,2
2153.0,1,1,1,1,1,1,1,1,1,1
2155.0,3,3,3,3,3,3,3,3,3,3
2156.0,2,2,2,2,2,2,2,2,2,2
2157.0,1,1,1,1,1,1,1,1,1,1
2158.0,3,3,3,3,3,3,3,3,3,3
2159.0,2,2,2,2,2,2,2,2,2,2
2160.0,4,4,4,4,4,4,4,4,4,4
2161.0,2,2,2,2,2,2,2,2,2,2
2162.0,2,2,2,2,2,2,2,2,2,2
2163.0,2,2,2,2,2,2,2,2,2,2
2164.0,1,1,1,1,1,1,1,1,1,1
2165.0,1,1,1,1,1,1,1,1,1,1
2166.0,2,2,2,2,2,2,2,2,2,2
2167.0,1,1,1,1,1,1,1,1,1,1
2168.0,5,5,5,5,5,5,5,5,5,5
2169.0,1,1,1,1,1,1,1,1,1,1
2170.0,4,4,4,4,4,4,4,4,4,4
2171.0,4,4,4,4,4,4,4,4,4,4
2172.0,3,3,3,3,3,3,3,3,3,3
2173.0,1,1,1,1,1,1,1,1,1,1
2174.0,2,2,2,2,2,2,2,2,2,2
2175.0,1,1,1,1,1,1,1,1,1,1
2176.0,1,1,1,1,1,1,1,1,1,1
2177.0,3,3,3,3,3,3,3,3,3,3
2178.0,5,5,5,5,5,5,5,5,5,5
2179.0,9,9,9,9,9,9,9,9,9,9
2180.0,1,1,1,1,1,1,1,1,1,1
2181.0,3,3,3,3,3,3,3,3,3,3
2182.0,2,2,2,2,2,2,2,2,2,2
2183.0,3,3,3,3,3,3,3,3,3,3
2184.0,6,6,6,6,6,6,6,6,6,6
2185.0,2,2,2,2,2,2,2,2,2,2
2186.0,1,1,1,1,1,1,1,1,1,1
2187.0,4,4,4,4,4,4,4,4,4,4
2188.0,3,3,3,3,3,3,3,3,3,3
2189.0,3,3,3,3,3,3,3,3,3,3
2190.0,3,3,3,3,3,3,3,3,3,3
2191.0,2,2,2,2,2,2,2,2,2,2
2193.0,4,4,4,4,4,4,4,4,4,4
2194.0,6,6,6,6,6,6,6,6,6,6
2195.0,5,5,5,5,5,5,5,5,5,5
2196.0,1,1,1,1,1,1,1,1,1,1
2197.0,2,2,2,2,2,2,2,2,2,2
2198.0,1,1,1,1,1,1,1,1,1,1
2199.0,2,2,2,2,2,2,2,2,2,2
2200.0,5,5,5,5,5,5,5,5,5,5
2201.0,3,3,3,3,3,3,3,3,3,3
2202.0,1,1,1,1,1,1,1,1,1,1
2203.0,1,1,1,1,1,1,1,1,1,1
2204.0,5,5,5,5,5,5,5,5,5,5
2205.0,1,1,1,1,1,1,1,1,1,1
2206.0,1,1,1,1,1,1,1,1,1,1
2207.0,3,3,3,3,3,3,3,3,3,3
2208.0,3,3,3,3,3,3,3,3,3,3
2209.0,3,3,3,3,3,3,3,3,3,3
2211.0,5,5,5,5,5,5,5,5,5,5
2213.0,2,2,2,2,2,2,2,2,2,2
2214.0,3,3,3,3,3,3,3,3,3,3
2215.0,2,2,2,2,2,2,2,2,2,2
2216.0,1,1,1,1,1,1,1,1,1,1
2217.0,2,2,2,2,2,2,2,2,2,2
2218.0,4,4,4,4,4,4,4,4,4,4
2219.0,2,2,2,2,2,2,2,2,2,2
2220.0,2,2,2,2,2,2,2,2,2,2
2221.0,2,2,2,2,2,2,2,2,2,2
2222.0,1,1,1,1,1,1,1,1,1,1
2223.0,4,4,4,4,4,4,4,4,4,4
2224.0,2,2,2,2,2,2,2,2,2,2
2225.0,3,3,3,3,3,3,3,3,3,3
2226.0,1,1,1,1,1,1,1,1,1,1
2227.0,2,2,2,2,2,2,2,2,2,2
2229.0,2,2,2,2,2,2,2,2,2,2
2230.0,1,1,1,1,1,1,1,1,1,1
2231.0,2,2,2,2,2,2,2,2,2,2
2232.0,2,2,2,2,2,2,2,2,2,2
2234.0,2,2,2,2,2,2,2,2,2,2
2235.0,2,2,2,2,2,2,2,2,2,2
2236.0,4,4,4,4,4,4,4,4,4,4
2237.0,1,1,1,1,1,1,1,1,1,1
2238.0,4,4,4,4,4,4,4,4,4,4
2239.0,1,1,1,1,1,1,1,1,1,1
2240.0,1,1,1,1,1,1,1,1,1,1
2241.0,4,4,4,4,4,4,4,4,4,4
2242.0,1,1,1,1,1,1,1,1,1,1
2243.0,3,3,3,3,3,3,3,3,3,3
2244.0,3,3,3,3,3,3,3,3,3,3
2245.0,1,1,1,1,1,1,1,1,1,1
2246.0,1,1,1,1,1,1,1,1,1,1
2248.0,3,3,3,3,3,3,3,3,3,3
2249.0,5,5,5,5,5,5,5,5,5,5
2250.0,6,6,6,6,6,6,6,6,6,6
2251.0,2,2,2,2,2,2,2,2,2,2
2252.0,6,6,6,6,6,6,6,6,6,6
2253.0,1,1,1,1,1,1,1,1,1,1
2254.0,3,3,3,3,3,3,3,3,3,3
2255.0,1,1,1,1,1,1,1,1,1,1
2257.0,2,2,2,2,2,2,2,2,2,2
2258.0,2,2,2,2,2,2,2,2,2,2
2259.0,1,1,1,1,1,1,1,1,1,1
2260.0,1,1,1,1,1,1,1,1,1,1
2261.0,1,1,1,1,1,1,1,1,1,1
2262.0,2,2,2,2,2,2,2,2,2,2
2263.0,2,2,2,2,2,2,2,2,2,2
2264.0,1,1,1,1,1,1,1,1,1,1
2265.0,2,2,2,2,2,2,2,2,2,2
2267.0,3,3,3,3,3,3,3,3,3,3
2268.0,2,2,2,2,2,2,2,2,2,2
2269.0,2,2,2,2,2,2,2,2,2,2
2270.0,6,6,6,6,6,6,6,6,6,6
2271.0,2,2,2,2,2,2,2,2,2,2
2272.0,5,5,5,5,5,5,5,5,5,5
2274.0,1,1,1,1,1,1,1,1,1,1
2275.0,2,2,2,2,2,2,2,2,2,2
2276.0,4,4,4,4,4,4,4,4,4,4
2277.0,1,1,1,1,1,1,1,1,1,1
2278.0,2,2,2,2,2,2,2,2,2,2
2279.0,1,1,1,1,1,1,1,1,1,1
2280.0,2,2,2,2,2,2,2,2,2,2
2281.0,1,1,1,1,1,1,1,1,1,1
2282.0,2,2,2,2,2,2,2,2,2,2
2283.0,2,2,2,2,2,2,2,2,2,2
2284.0,3,3,3,3,3,3,3,3,3,3
2285.0,4,4,4,4,4,4,4,4,4,4
2286.0,6,6,6,6,6,6,6,6,6,6
2287.0,1,1,1,1,1,1,1,1,1,1
2288.0,3,3,3,3,3,3,3,3,3,3
2289.0,2,2,2,2,2,2,2,2,2,2
2290.0,2,2,2,2,2,2,2,2,2,2
2291.0,4,4,4,4,4,4,4,4,4,4
2292.0,1,1,1,1,1,1,1,1,1,1
2293.0,3,3,3,3,3,3,3,3,3,3
2295.0,4,4,4,4,4,4,4,4,4,4
2296.0,2,2,2,2,2,2,2,2,2,2
2297.0,5,5,5,5,5,5,5,5,5,5
2298.0,1,1,1,1,1,1,1,1,1,1
2299.0,2,2,2,2,2,2,2,2,2,2
2300.0,2,2,2,2,2,2,2,2,2,2
2301.0,5,5,5,5,5,5,5,5,5,5
2302.0,1,1,1,1,1,1,1,1,1,1
2303.0,2,2,2,2,2,2,2,2,2,2
2304.0,1,1,1,1,1,1,1,1,1,1
2305.0,4,4,4,4,4,4,4,4,4,4
2306.0,2,2,2,2,2,2,2,2,2,2
2307.0,1,1,1,1,1,1,1,1,1,1
